clip_id,window_start_sec,window_end_sec,target_label,label_tier,segment_class,canonical_label,canonical_label_tier,downstream_layer,dataset_split,training_ready,review_required,confidence,brightness_mean,frame_diff_energy,flow_magnitude_mean,yolo_person_count,canonical_contract,provenance,notes,downstream_overlay,downstream_overlay_reason,synthetic,source_video,source_csi,clip_manifest_file,video_teacher_manifest_file
longcap_chunk0003_20260317_221454,20,25,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,39.2,0.002572,0.038,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.clip.json,
longcap_chunk0003_20260317_221454,25,30,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,39.3,0.002317,0.025,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.clip.json,
longcap_chunk0003_20260317_221454,30,35,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,39.2,0.002333,0.027,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.clip.json,
longcap_chunk0003_20260317_221454,35,40,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,39.2,0.002628,0.032,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.clip.json,
longcap_chunk0003_20260317_221454,40,45,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,39.3,0.002347,0.026,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.clip.json,
longcap_chunk0003_20260317_221454,45,50,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,39.3,0.002756,0.039,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.clip.json,
longcap_chunk0003_20260317_221454,50,55,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,39.1,0.002461,0.027,3,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0003_20260317_221454.clip.json,
longcap_chunk0004_20260317_204527,10,15,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,34.8,0.002568,0.024,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,40,45,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,44.3,0.003206,0.029,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,60,65,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,37.8,0.00326,0.03,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,70,75,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,37.8,0.003103,0.027,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,85,90,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,38.2,0.003112,0.026,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,110,115,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,37.8,0.003373,0.027,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,135,140,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,38.2,0.003081,0.027,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,160,165,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,38.3,0.003047,0.028,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,180,185,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,38.4,0.003015,0.027,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,185,190,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,38.4,0.003075,0.026,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_204527,260,265,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,36.3,0.002918,0.033,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_204527.clip.json,
longcap_chunk0004_20260317_221556,5,10,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,39.1,0.002603,0.027,3,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0004_20260317_221556,10,15,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,39.4,0.00246,0.031,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0004_20260317_221556,15,20,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,39.5,0.00263,0.034,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0004_20260317_221556,20,25,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,39.5,0.002299,0.028,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0004_20260317_221556,25,30,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,39.5,0.002296,0.024,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0004_20260317_221556,35,40,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,38.4,0.002593,0.031,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0004_20260317_221556,40,45,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,38.3,0.002532,0.028,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0004_20260317_221556,45,50,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,38.6,0.002876,0.032,2,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0004_20260317_221556.clip.json,
longcap_chunk0005_20260317_205029,25,30,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,37.3,0.002401,0.022,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.clip.json,
longcap_chunk0005_20260317_205029,65,70,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,43.1,0.003009,0.029,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.clip.json,
longcap_chunk0005_20260317_205029,70,75,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,43.2,0.00313,0.028,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.clip.json,
longcap_chunk0005_20260317_205029,135,140,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,43.2,0.003078,0.028,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.clip.json,
longcap_chunk0005_20260317_205029,205,210,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,41.3,0.003121,0.03,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.clip.json,
longcap_chunk0005_20260317_205029,225,230,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,37.6,0.003153,0.029,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0005_20260317_205029.clip.json,
longcap_chunk0006_20260317_205531,10,15,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,34.4,0.002427,0.024,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.clip.json,
longcap_chunk0006_20260317_205531,25,30,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,36.9,0.002793,0.025,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.clip.json,
longcap_chunk0006_20260317_205531,30,35,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.35,37.0,0.002786,0.027,1,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,boundary_guard:empty_downgraded,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.clip.json,
longcap_chunk0006_20260317_205531,130,135,UNKNOWN,weak_auto,AMBIGUOUS,UNKNOWN,weak_auto,ambiguous_review,review,False,True,0.3,37.6,0.00312,0.028,,thresholds_candidate_v1 + empty_boundary_guard_v1,auto_pipeline_v1,,,,False,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.teacher.mp4,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.ndjson.gz,/Users/arsen/Desktop/wifi-densepose/temp/captures/longcap_chunk0006_20260317_205531.clip.json,
